IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
MDG_0000000025,Births attended by skilled health personnel (%),text,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2022,true,,,,,,,,,,,,,100.00,,,,,,100,,"Unclear definition of the cadres included. Annual Health Report 2022. Muscat: Ministry of Health, Department of Health Information and Statistics, Directorate General of Planning [Oman]; 2023.",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AFR,Africa,Country,NGA,Nigeria,Year,2022,true,,,,,,,,,,,,,50.70,,,,,,50.7,,"Definition includes other cadres that is not in alignment with the standard definition. National Bureau of Statistics (NBS) and United Nations Children’s Fund (UNICEF). August, 2022.
Multiple Indicator Cluster Survey 2021, Survey Findings Report. Abuja, Nigeria: National Bureau of
Statistics and United Nations Children’s Fund.",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2022,true,,,,,,,,,,,,,69.80,,,,,,69.8,,"Definition includes other cadres that is not in alignment with the standard definition. National Institute of Population Research and Training (NIPORT) and ICF. 2023. Bangladesh Demographic and Health Survey 2022: Key Indicators Report. Dhaka, Bangladesh, and Rockville, Maryland, USA: NIPORT and ICF.",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2022,true,,,,,,,,,,,,,71.50,,,,,,71.5,,Institutional Birth (IB): includes all deliveries that occurred at a health facility. Registros administrativos del Sistema Nacional de Salud y Vigilancia Epidemiológica del Ministerio de Salud y Deportes - 2022,EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AFR,Africa,Country,BDI,Burundi,Year,2022,true,,,,,,,,,,,,,75.20,,,,,,75.2,,Unclear definition of the cadres included. Annuaire des Statistisques Sanitaires 2022,EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,SEAR,South-East Asia,Country,NPL,Nepal,Year,2022,true,,,,,,,,,,,,,80.10,,,,,,80.1,,"Ministry of Health and Population [Nepal], New ERA, and ICF. 2023. Nepal Demographic and Health Survey
2022. Kathmandu, Nepal: Ministry of Health and Population [Nepal].",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2022,true,,,,,,,,,,,,,85.00,,,,,,85,,"Definition includes other cadres that is not in alignment with the standard definition. Ministry of Health (MoH) [Tanzania Mainland], Ministry of Health (MoH) [Zanzibar], National Bureau of Statistics (NBS), Office of the Chief Government Statistician (OCGS), and ICF. 2023 Tanzania Demographic and Health Survey and Malaria Indicator Survey 2022 Key Indicators Report. Dodoma, Tanzania, and Rockville, Maryland, USA: MoH, NBS, OCGS, and ICF.",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AMR,Americas,Country,MEX,Mexico,Year,2022,true,,,,,,,,,,,,,87.50,,,,,,87.5,,,EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AFR,Africa,Country,KEN,Kenya,Year,2022,true,,,,,,,,,,,,,89.30,,,,,,89.3,,"Definition includes other cadres that is not in alignment with the standard definition. KNBS and ICF. 2023. Kenya Demographic and Health Survey 2022. Nairobi, Kenya, and Rockville, Maryland,
USA: KNBS and ICF.",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,WPR,Western Pacific,Country,PHL,Philippines,Year,2022,true,,,,,,,,,,,,,89.60,,,,,,89.6,,"Philippine Statistics Authority (PSA) and ICF. 2023. 2022 Philippine National Demographic and Health
Survey (NDHS): Final Report. Quezon City, Philippines, and Rockville, Maryland, USA: PSA and ICF.",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AFR,Africa,Country,UGA,Uganda,Year,2022,true,,,,,,,,,,,,,91.00,,,,,,91,,Unclear definition of the cadres included. Uganda Demographic and Health Survey (UDHS) 2022 Key Findings,EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,DNK,Denmark,Year,2022,true,,,,,,,,,,,,,96.40,,,,,,96.4,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Det Medicinske Fødselsregister (MFR), MFR-kuben, Institutional deliveries [online database]. Copenhagen: Sundhedsdatastyrelsen [National Board of Health Data, Denmark]; 2023 (https://www.esundhed.dk/Emner/Graviditet-foedsler-og-boern/Nyfoedte-og-foedsler-1997-#tabpanel6B95F8298EB444F48C3403E7B75B7202, accessed 21 September, 2023, in Danish).",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AFR,Africa,Country,COM,Comoros,Year,2022,true,,,,,,,,,,,,,97.20,,,,,,97.2,,"INSEED COMORES. 2023. Enquête par Grappes à Indicateurs Multiples MICS6 2022, Rapport sur les résultats de l’enquête. Moroni, Comores : INSEED COMORES.",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,PRT,Portugal,Year,2022,true,,,,,,,,,,,,,97.30,,,,,,97.3,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Annual Statistics Portugal – Deliveries (No.) by Place of residence of mother (NUTS - 2013) and Place (Delivery); Annual - Statistics Portugal, Childbirths; 2023. (https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_main accessed 22 September 2023).",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,AUT,Austria,Year,2022,true,,,,,,,,,,,,,98.10,,,,,,98.1,,Institutional Birth (IB): includes all deliveries that occurred at a health facility. Statistics Austria. Medical and socio-medical characteristics of newborns.Vienna; 2023 (https://www.statistik.at/en/search?L=1&id=582&tx_solr%5Bq%5D=place+of+birth).,EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,LVA,Latvia,Year,2022,true,,,,,,,,,,,,,98.10,,,,,,98.1,,Institutional Birth (IB): includes all deliveries that occurred at a health facility. Health Statistics Database - Maternal and child health care (Veselības statistikas datubāze). Latvia; 2023   (https://statistika.spkc.gov.lv/pxweb/en/Health/Health__Mates_berna_veseliba/MCH010_dzemdibu_raditaji_regioni.px/ accessed 21 September 2023),EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,SVK,Slovakia,Year,2022,true,,,,,,,,,,,,,98.10,,,,,,98.1,,"National Health Information Centre of the Slovak Republic, data for year 2022.",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,WPR,Western Pacific,Country,PLW,Palau,Year,2022,true,,,,,,,,,,,,,98.70,,,,,,98.7,,2022 Statistical Yearbook. Koror: Ministry of Finance [Palau]; 2023.,EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,EST,Estonia,Year,2022,true,,,,,,,,,,,,,99.10,,,,,,99.1,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Estonian Medical Birth Registry (EMBR). SR03: Births by hospital and women's place of residence, 2022. Tallinn: National Institute for Health Development [Estonia]; 2023.",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,NOR,Norway,Year,2022,true,,,,,,,,,,,,,99.10,,,,,,99.1,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Folkehelseinstituttet, Medisinsk fødselsregister [Norwegian Institute of Public Health (NIPH), Medical Birth Registry]. Medisinsk fødselsregister - statistikkbank. Norway; 2023. (https://statistikkbank.fhi.no/mfr/ accessed 22 September 2023).",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2022,true,,,,,,,,,,,,,99.20,,,,,,99.2,,Institutional Birth (IB): includes all deliveries that occurred at a health facility. Annual Bulletin for Vital Statistics - Births and Deaths 2022. Kuwait City: Central Statistical Bureau (Office) [Kuwait]; 2023.,EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,WPR,Western Pacific,Country,SGP,Singapore,Year,2022,true,,,,,,,,,,,,,99.50,,,,,,99.5,,"Definition includes other cadres that is not in alignment with the standard definition.  Registry of Births and Deaths 2022, Immigration and Checkpoints Authority Singapore",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,POL,Poland,Year,2022,true,,,,,,,,,,,,,99.60,,,,,,99.6,,"Statistics Poland (GUS) [Website]. Warsaw: Statistics Poland (GUS); 2023 (https://sdg.gov.pl/en/statistics_glob/3-1-2/, accessed 22 September 2023).",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,SEAR,South-East Asia,Country,THA,Thailand,Year,2022,true,,,,,,,,,,,,,99.60,,,,,,99.6,,"National Statistical Office of Thailand. 2023. Thailand Multiple Indicator Cluster Survey 2022, Survey Findings Report.
Bangkok, Thailand: National Statistical Office of Thailand.",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,GEO,Georgia,Year,2022,true,,,,,,,,,,,,,99.70,,,,,,99.7,,Unclear definition of the cadres included. Electronic Registry for Maternal and Newborn Health (Birth Registry) Five year report 2018-2022,EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,MDA,Republic of Moldova,Year,2022,true,,,,,,,,,,,,,99.70,,,,,,99.7,,"Unclear definition of the cadres included. Statistical databank. Share of births attended by skilled health personnel by Indicators and Years  [online database]. Chisinau: National Bureau of Statistics [Republic of Moldova]; 2023 (https://statbank.statistica.md/pxweb/pxweb/en/50%20Statistica%20gender/50%20Statistica%20gender__GEN04/GEN040600soc.px/table/tableViewLayout1/?rxid=b2ff27d7-0b96-43c9-934b-42e1a2a9a774), accessed 27 September 2023).",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,RUS,Russian Federation,Year,2022,true,,,,,,,,,,,,,99.70,,,,,,99.7,,"Unclear definition of the cadres included. Federal State Statistics Service. Data on SDG Indicators. Russia; 2023. (https://eng.rosstat.gov.ru/3.1.2) accessed September 27, 2023.",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,TKM,Turkmenistan,Year,2022,true,,,,,,,,,,,,,99.70,,,,,,99.7,,"Unclear definition of the cadres included. Ministry of Health and Medical Industry, 2023",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,WPR,Western Pacific,Country,JPN,Japan,Year,2022,true,,,,,,,,,,,,,99.80,,,,,,99.8,,Institutional Birth (IB): includes all deliveries that occurred at a health facility. 2022 vital statistics of Japan Volume 1; Natality Table 4.7: Number of live births by place of delivery: Japan; 2022 (https://www.e-stat.go.jp/stat-search/files?stat_infid=000040101527),EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,WPR,Western Pacific,Country,MYS,Malaysia,Year,2022,true,,,,,,,,,,,,,99.80,,,,,,99.8,,Sustainable Development Goals (SDG) Indicators Malaysia 2022,EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,MLT,Malta,Year,2022,true,,,,,,,,,,,,,99.80,,,,,,99.8,,"Definition includes other cadres that is not in alignment with the standard definition. National Obstetric Information System, Directorate for Health Information and Research [Malta] 2022; 2023",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AFR,Africa,Country,SYC,Seychelles,Year,2022,true,,,,,,,,,,,,,99.80,,,,,,99.8,,"Unclear definition of the cadres included. Seychelles Annual Health Sector Performance Report 2022. Ministry of Health, Seychelles; 2023.",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,AZE,Azerbaijan,Year,2022,true,,,,,,,,,,,,,99.90,,,,,,99.9,,Unclear definition of the cadres included. Statistical Yearbook 2022. Women and Men in Azerbaijan. Baku: State Statistical Committee of the Republic of Azerbaijan; 2023.,EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,BLR,Belarus,Year,2022,true,,,,,,,,,,,,,99.90,,,,,,99.9,,"Unclear definition of the cadres included. National platform for reporting indicators of Sustainable Development Goals. http://sdgplatform.belstat.gov.by/datasets/3.1.2, last accessed 6/12/2023",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,GRC,Greece,Year,2022,true,,,,,,,,,,,,,99.90,,,,,,99.9,,Hellenic Republic; Hellenic Statistical Authority; Directorate General of Statistics; Population and Migration Statistics Section.,EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,ESP,Spain,Year,2022,true,,,,,,,,,,,,,99.90,,,,,,99.9,,Unclear definition of the cadres included. INEbase. Goals and targets from the 2030 Agenda for Sustainabale Development. Indicator 3.1.2 [online database]. Madrid: Insittuto Nacional de Estadística (INE) [Spain]; 2024 (https://www.ine.es/dynt3/ODS/en/objetivo.htm?id=4846) accessed February 23 2024).,EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2022,true,,,,,,,,,,,,,99.90,,,,,,99.9,,Institutional Birth (IB): includes all deliveries that occurred at a health facility. Ministry of Health and Prevention,EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AFR,Africa,Country,BEN,Benin,Year,2021-2022,true,,,,,,,,,,,,,80.80,,,,,,80.8,,"Institut National de la Statistique et de la Démographie (INStaD). 2023. Enquête par Grappes à Indicateurs Multiples, Bénin, 2021-2022, Rapport des résultats de l’enquête. Cotonou, Bénin : INStaD.",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AFR,Africa,Country,SWZ,Eswatini,Year,2021-2022,true,,,,,,,,,,,,,93.40,,,,,,93.4,,Multiple Indicator Cluster Survey 2021-2022,EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2021-2022,true,,,,,,,,,,,,,98.70,,,,,,98.7,,"National Institute of Statistics (NIS) [Cambodia], Ministry of Health (MoH) [Cambodia], and ICF. 2023.
Cambodia Demographic and Health Survey 2021–22 Final Report. Phnom Penh, Cambodia, and Rockville,
Maryland, USA: NIS, MoH, and ICF.",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,UZB,Uzbekistan,Year,2021-2022,true,,,,,,,,,,,,,99.00,,,,,,99,,"State Committee of the Republic of Uzbekistan on Statistics and United Nations Children’s Fund (UNICEF). 2022.
2021-2022 Uzbekistan Multiple Indicator Cluster Survey, Survey Findings Report. Republic of Uzbekistan,
Tashkent: State Committee of the Republic of Uzbekistan on Statistics and United Nations Children’s Fund
(UNICEF).",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,ALB,Albania,Year,2021,false,,,,,,,,,,,,,100.00,,,,,,100,,"Unclear definition of the cadres included. Institute of Statistics, Men and Women 2023",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,LTU,Lithuania,Year,2021,false,,,,,,,,,,,,,100.00,,,,,,100,,"Unclear definition of the cadres included. Official Statistics Portal, see: https://osp.stat.gov.lt/darnaus-vystymosi-rodikliai.",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,MKD,North Macedonia,Year,2021,true,,,,,,,,,,,,,100.00,,,,,,100,,"Statistical Yearbook of Republic of North Macedonia, 2022. Skopje: State Statistical office ( Republic of North Macedonia); 2022",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2021,false,,,,,,,,,,,,,100.00,,,,,,100,,"Unclear definition of the cadres included. Annual Health Report 2022. Muscat: Ministry of Health, Department of Health Information and Statistics, Directorate General of Planning [Oman]; 2023.",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,WPR,Western Pacific,Country,PLW,Palau,Year,2021,false,,,,,,,,,,,,,100.00,,,,,,100,,2021 Statistical Yearbook. Koror: Ministry of Finance [Palau]; 2022.,EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2021,true,,,,,,,,,,,,,100.00,,,,,,100,,"Vital Statistics, Annual Bulletin. Births and Deaths 2021. Doha: Ministry of Development Planning and Statistics [Qatar]; 2023.",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2021,true,,,,,,,,,,,,,100.00,,,,,,100,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. The 2021 National Survey on Fertility; Family Health & Welfare in Korea, Korea Institue for Health and Social Affairs; 2022",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2021,true,,,,,,,,,,,,,100.00,,,,,,100,,"Unclear definition of the cadres included. PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2023 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 21 September 2023).",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AMR,Americas,Country,LCA,Saint Lucia,Year,2021,true,,,,,,,,,,,,,100.00,,,,,,100,,"Unclear definition of the cadres included. PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2023 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 21 September 2023).",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AMR,Americas,Country,SUR,Suriname,Year,2021,true,,,,,,,,,,,,,100.00,,,,,,100,,"Unclear definition of the cadres included. PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2023 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 21 September 2023).",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2021,false,,,,,,,,,,,,,100.00,,,,,,100,,Institutional Birth (IB): includes all deliveries that occurred at a health facility. Ministry of Health and Prevention,EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AMR,Americas,Country,URY,Uruguay,Year,2021,true,,,,,,,,,,,,,100.00,,,,,,100,,"Unclear definition of the cadres included. PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2023 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 21 September 2023).",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AFR,Africa,Country,NER,Niger,Year,2021,true,,,,,,,,,,,,,43.70,,,,,,43.7,,"Definition includes other cadres that is not in alignment with the standard definition. L’Enquête Nationale sur la Fécondité et la Mortalité des Enfants, ENAFEME Niger 2021",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AFR,Africa,Country,MDG,Madagascar,Year,2021,true,,,,,,,,,,,,,45.80,,,,,,45.8,,"Institut National de la Statistique (INSTAT) et ICF. 2022. Enquête Démographique et de Santé à Madagascar, 2021. Antananarivo, Madagascar et Rockville, Maryland, USA : INSTAT et ICF.",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AFR,Africa,Country,BDI,Burundi,Year,2021,false,,,,,,,,,,,,,76.50,,,,,,76.5,,Unclear definition of the cadres included. Annuaire des Statistisques Sanitaires 2022,EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AFR,Africa,Country,CIV,Cote d'Ivoire,Year,2021,true,,,,,,,,,,,,,84.00,,,,,,84,,"Definition includes other cadres that is not in alignment with the standard definition. Enquête Démographique et de Santé 2021, Rapport des indicateurs-clés",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AMR,Americas,Country,MEX,Mexico,Year,2021,false,,,,,,,,,,,,,85.10,,,,,,85.1,,"Unclear definition of the cadres included. PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2023 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 1 February 2024).",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AMR,Americas,Country,PRY,Paraguay,Year,2021,true,,,,,,,,,,,,,91.20,,,,,,91.2,,"MSPBS/DIGIES/DES. Subsistema de Información de Estadísticas Vitales (SSIEV). 2015-2021
Recopilado por el INE - Sistema de Indicadores ODS",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AMR,Americas,Country,PAN,Panama,Year,2021,true,,,,,,,,,,,,,92.50,,,,,,92.5,,"Unclear definition of the cadres included. PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2023 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 21 September 2023).",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2021,false,,,,,,,,,,,,,94.30,,,,,,94.3,,Definition includes other cadres that is not in alignment with the standard definition. Encuesta de Hogares 2021,EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,BGR,Bulgaria,Year,2021,true,,,,,,,,,,,,,94.50,,,,,,94.5,,National Statistical Institute of Bulgaria; 2022. (Reported on 2 December 2022),EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,ROU,Romania,Year,2021,true,,,,,,,,,,,,,94.70,,,,,,94.7,,"National Institute of Statistics, Vital Statistics regarding live births [Romania]; 2023",EN,2024-04-26 00:00:00
